doi,column,status,source_location,paper_note
https://doi.org/10.1073/pnas.2011266118,SWR Z-score Thresh. (STD),checked_paper,SI Appendix pp. 6-11,papers/16_Igata_2021.md
https://doi.org/10.1073/pnas.2011266118,Animal Speed (cm/s),checked_paper,SI Appendix pp. 6-11,papers/16_Igata_2021.md
https://doi.org/10.1073/pnas.2011266118,MUA smooth (ms),checked_paper,SI Appendix pp. 6-11,papers/16_Igata_2021.md
https://doi.org/10.1073/pnas.2011266118,SWR smooth (ms),checked_paper,SI Appendix pp. 6-11,papers/16_Igata_2021.md
https://doi.org/10.1073/pnas.2011266118,Min. Cells (#),checked_paper,SI Appendix pp. 6-11,papers/16_Igata_2021.md
https://doi.org/10.1073/pnas.2011266118,SWR electrodes (#),checked_paper,SI Appendix pp. 6-11,papers/16_Igata_2021.md
https://doi.org/10.1073/pnas.2011266118,SWR Low Band (Hz),checked_paper,SI Appendix pp. 6-11,papers/16_Igata_2021.md
https://doi.org/10.1073/pnas.2011266118,SWR High Band (Hz),checked_paper,SI Appendix pp. 6-11,papers/16_Igata_2021.md
https://doi.org/10.1073/pnas.2011266118,Min. Duration (ms),checked_paper,SI Appendix pp. 6-11,papers/16_Igata_2021.md
https://doi.org/10.1073/pnas.2011266118,Max Duration (ms),checked_paper,SI Appendix pp. 6-11,papers/16_Igata_2021.md
https://doi.org/10.1073/pnas.2011266118,Combine Events Thresh. (ms),not_applicable,SI Appendix pp. 6-11,papers/16_Igata_2021.md
https://doi.org/10.1073/pnas.2011266118,Decoding,checked_paper,SI Appendix pp. 6-11,papers/16_Igata_2021.md
https://doi.org/10.1073/pnas.2011266118,Time bin (ms),checked_paper,SI Appendix pp. 6-11,papers/16_Igata_2021.md
https://doi.org/10.1073/pnas.2011266118,Position bin (cm),checked_paper,SI Appendix pp. 6-11,papers/16_Igata_2021.md
https://doi.org/10.1073/pnas.2011266118,Place field smooth (cm),checked_paper,SI Appendix pp. 6-11,papers/16_Igata_2021.md
https://doi.org/10.1073/pnas.2011266118,Trajectory,checked_paper,SI Appendix pp. 6-11,papers/16_Igata_2021.md
https://doi.org/10.1073/pnas.2011266118,Decoding notes,reviewed_context,SI Appendix pp. 6-11,papers/16_Igata_2021.md
https://doi.org/10.1073/pnas.2011266118,Reconst. Error (cm),not_reported,SI Appendix pp. 6-11,papers/16_Igata_2021.md
https://doi.org/10.1073/pnas.2011266118,% Decoded,not_reported,SI Appendix pp. 6-11,papers/16_Igata_2021.md
https://doi.org/10.1073/pnas.2011266118,Spike sorting,checked_paper,SI Appendix pp. 6-11,papers/16_Igata_2021.md
https://doi.org/10.1073/pnas.2011266118,Time bin step (ms),checked_paper,SI Appendix pp. 6-11,papers/16_Igata_2021.md
https://doi.org/10.1073/pnas.2011266118,Shuffle Method,checked_paper,SI Appendix pp. 6-11,papers/16_Igata_2021.md
https://doi.org/10.1073/pnas.2011266118,Shuffles (#),checked_paper,SI Appendix pp. 6-11,papers/16_Igata_2021.md
https://doi.org/10.1073/pnas.2011266118,Sig. Thresh.,checked_paper,SI Appendix pp. 6-11,papers/16_Igata_2021.md
https://doi.org/10.1073/pnas.2011266118,% Decoded denom.,not_reported,SI Appendix pp. 6-11,papers/16_Igata_2021.md
https://doi.org/10.1073/pnas.2011266118,Reconst. Error bin (ms),not_reported,SI Appendix pp. 6-11,papers/16_Igata_2021.md
https://doi.org/10.1016/j.neuron.2020.01.021,First Author,checked_metadata,Methods pp. 15-17,papers/17_Gridchyn_2020.md
https://doi.org/10.1016/j.neuron.2020.01.021,Last Author,checked_metadata,Methods pp. 15-17,papers/17_Gridchyn_2020.md
https://doi.org/10.1016/j.neuron.2020.01.021,Year,checked_metadata,Methods pp. 15-17,papers/17_Gridchyn_2020.md
https://doi.org/10.1016/j.neuron.2020.01.021,DOI,checked_metadata,Methods pp. 15-17,papers/17_Gridchyn_2020.md
https://doi.org/10.1016/j.neuron.2020.01.021,Journal,checked_metadata,Methods pp. 15-17,papers/17_Gridchyn_2020.md
https://doi.org/10.1016/j.neuron.2020.01.021,Species,checked_metadata,Methods pp. 15-17,papers/17_Gridchyn_2020.md
https://doi.org/10.1016/j.neuron.2020.01.021,Detection,checked_paper,Methods pp. 15-17,papers/17_Gridchyn_2020.md
https://doi.org/10.1016/j.neuron.2020.01.021,Detection Notes,reviewed_context,Methods pp. 15-17 Cited Csicsvari 1999 (PMC6782375) Methods inspected; ripple RMS window/event boundaries and numerical theta-ratio cutoff remain unstated.,papers/17_Gridchyn_2020.md
https://doi.org/10.1016/j.neuron.2020.01.021,MUA Z-score Thresh. (STD),not_applicable,Methods pp. 15-17,papers/17_Gridchyn_2020.md
https://doi.org/10.1016/j.neuron.2020.01.021,SWR Z-score Thresh. (STD),not_applicable,Methods pp. 15-17,papers/17_Gridchyn_2020.md
https://doi.org/10.1016/j.neuron.2020.01.021,Animal Speed (cm/s),not_applicable,Methods pp. 15-17,papers/17_Gridchyn_2020.md
https://doi.org/10.1016/j.neuron.2020.01.021,MUA smooth (ms),not_applicable,Methods pp. 15-17,papers/17_Gridchyn_2020.md
https://doi.org/10.1016/j.neuron.2020.01.021,SWR smooth (ms),not_applicable,Methods pp. 15-17,papers/17_Gridchyn_2020.md
https://doi.org/10.1016/j.neuron.2020.01.021,Min. Cells (#),not_applicable,Methods pp. 15-17,papers/17_Gridchyn_2020.md
https://doi.org/10.1016/j.neuron.2020.01.021,SWR electrodes (#),not_applicable,Methods pp. 15-17,papers/17_Gridchyn_2020.md
https://doi.org/10.1016/j.neuron.2020.01.021,SWR Low Band (Hz),not_applicable,Methods pp. 15-17,papers/17_Gridchyn_2020.md
https://doi.org/10.1016/j.neuron.2020.01.021,SWR High Band (Hz),not_applicable,Methods pp. 15-17,papers/17_Gridchyn_2020.md
https://doi.org/10.1016/j.neuron.2020.01.021,Min. Duration (ms),not_applicable,Methods pp. 15-17,papers/17_Gridchyn_2020.md
https://doi.org/10.1016/j.neuron.2020.01.021,Max Duration (ms),not_applicable,Methods pp. 15-17,papers/17_Gridchyn_2020.md
https://doi.org/10.1016/j.neuron.2020.01.021,Combine Events Thresh. (ms),not_applicable,Methods pp. 15-17,papers/17_Gridchyn_2020.md
https://doi.org/10.1016/j.neuron.2020.01.021,Decoding,checked_paper,Methods pp. 15-17,papers/17_Gridchyn_2020.md
https://doi.org/10.1016/j.neuron.2020.01.021,Time bin (ms),checked_paper,Methods pp. 15-17,papers/17_Gridchyn_2020.md
https://doi.org/10.1016/j.neuron.2020.01.021,Position bin (cm),checked_paper,Methods pp. 15-17,papers/17_Gridchyn_2020.md
https://doi.org/10.1016/j.neuron.2020.01.021,Place field smooth (cm),checked_paper,Methods pp. 15-17,papers/17_Gridchyn_2020.md
https://doi.org/10.1016/j.neuron.2020.01.021,Trajectory,checked_paper,Methods pp. 15-17,papers/17_Gridchyn_2020.md
https://doi.org/10.1016/j.neuron.2020.01.021,Decoding notes,reviewed_context,Methods pp. 15-17,papers/17_Gridchyn_2020.md
https://doi.org/10.1016/j.neuron.2020.01.021,Reconst. Error (cm),not_reported,Methods pp. 15-17,papers/17_Gridchyn_2020.md
https://doi.org/10.1016/j.neuron.2020.01.021,% Decoded,not_reported,Methods pp. 15-17,papers/17_Gridchyn_2020.md
https://doi.org/10.1016/j.neuron.2020.01.021,Spike sorting,checked_paper,Methods pp. 15-17,papers/17_Gridchyn_2020.md
https://doi.org/10.1016/j.neuron.2020.01.021,Time bin step (ms),not_reported,"Methods pp. 15-17: fixed 20 ms windows, no step stated; each HSE is decoded once from its detection window",papers/17_Gridchyn_2020.md
https://doi.org/10.1016/j.neuron.2020.01.021,Shuffle Method,checked_paper,Methods pp. 15-17,papers/17_Gridchyn_2020.md
https://doi.org/10.1016/j.neuron.2020.01.021,Shuffles (#),not_applicable,Methods pp. 15-17,papers/17_Gridchyn_2020.md
https://doi.org/10.1016/j.neuron.2020.01.021,Sig. Thresh.,not_applicable,Methods pp. 15-17,papers/17_Gridchyn_2020.md
https://doi.org/10.1016/j.neuron.2020.01.021,% Decoded denom.,not_reported,Methods pp. 15-17,papers/17_Gridchyn_2020.md
https://doi.org/10.1016/j.neuron.2020.01.021,Reconst. Error bin (ms),not_reported,Methods pp. 15-17,papers/17_Gridchyn_2020.md
https://doi.org/10.1016/j.neuron.2020.01.015,First Author,checked_metadata,Methods pp. 16-17; Figure 4D,papers/18_Kaefer_2020.md
https://doi.org/10.1016/j.neuron.2020.01.015,Last Author,checked_metadata,Methods pp. 16-17; Figure 4D,papers/18_Kaefer_2020.md
https://doi.org/10.1016/j.neuron.2020.01.015,Year,checked_metadata,Methods pp. 16-17; Figure 4D,papers/18_Kaefer_2020.md
https://doi.org/10.1016/j.neuron.2020.01.015,DOI,checked_metadata,Methods pp. 16-17; Figure 4D,papers/18_Kaefer_2020.md
https://doi.org/10.1016/j.neuron.2020.01.015,Journal,checked_metadata,Methods pp. 16-17; Figure 4D,papers/18_Kaefer_2020.md
https://doi.org/10.1016/j.neuron.2020.01.015,Species,checked_metadata,Methods pp. 16-17; Figure 4D,papers/18_Kaefer_2020.md
https://doi.org/10.1016/j.neuron.2020.01.015,Detection,checked_paper,Methods pp. 16-17; Figure 4D,papers/18_Kaefer_2020.md
https://doi.org/10.1016/j.neuron.2020.01.015,Detection Notes,reviewed_context,Methods pp. 16-17; Figure 4D,papers/18_Kaefer_2020.md
https://doi.org/10.1016/j.neuron.2020.01.015,MUA Z-score Thresh. (STD),not_applicable,Methods pp. 16-17; Figure 4D,papers/18_Kaefer_2020.md
https://doi.org/10.1016/j.neuron.2020.01.015,SWR Z-score Thresh. (STD),checked_paper,Methods pp. 16-17; Figure 4D,papers/18_Kaefer_2020.md
https://doi.org/10.1016/j.neuron.2020.01.015,Animal Speed (cm/s),checked_paper,Methods pp. 16-17; Figure 4D,papers/18_Kaefer_2020.md
https://doi.org/10.1016/j.neuron.2020.01.015,MUA smooth (ms),not_applicable,Methods pp. 16-17; Figure 4D,papers/18_Kaefer_2020.md
https://doi.org/10.1016/j.neuron.2020.01.015,SWR smooth (ms),not_applicable,Methods pp. 16-17; Figure 4D,papers/18_Kaefer_2020.md
https://doi.org/10.1016/j.neuron.2020.01.015,Min. Cells (#),not_applicable,Methods pp. 16-17; Figure 4D,papers/18_Kaefer_2020.md
https://doi.org/10.1016/j.neuron.2020.01.015,SWR electrodes (#),checked_paper,Methods pp. 16-17; Figure 4D,papers/18_Kaefer_2020.md
https://doi.org/10.1016/j.neuron.2020.01.015,SWR Low Band (Hz),checked_paper,Methods pp. 16-17; Figure 4D,papers/18_Kaefer_2020.md
https://doi.org/10.1016/j.neuron.2020.01.015,SWR High Band (Hz),checked_paper,Methods pp. 16-17; Figure 4D,papers/18_Kaefer_2020.md
https://doi.org/10.1016/j.neuron.2020.01.015,Min. Duration (ms),not_applicable,Methods pp. 16-17; Figure 4D,papers/18_Kaefer_2020.md
https://doi.org/10.1016/j.neuron.2020.01.015,Max Duration (ms),not_applicable,Methods pp. 16-17; Figure 4D,papers/18_Kaefer_2020.md
https://doi.org/10.1016/j.neuron.2020.01.015,Combine Events Thresh. (ms),not_applicable,Methods pp. 16-17; Figure 4D,papers/18_Kaefer_2020.md
https://doi.org/10.1016/j.neuron.2020.01.015,Decoding,checked_paper,Methods pp. 16-17; Figure 4D,papers/18_Kaefer_2020.md
https://doi.org/10.1016/j.neuron.2020.01.015,Time bin (ms),checked_paper,"Kaefer 2020 Methods, Decoding Windows / Trajectory Score, PDF p. 17; Results PDF p. 5.",papers/18_Kaefer_2020.md
https://doi.org/10.1016/j.neuron.2020.01.015,Position bin (cm),checked_paper,Methods pp. 16-17; Figure 4D,papers/18_Kaefer_2020.md
https://doi.org/10.1016/j.neuron.2020.01.015,Place field smooth (cm),checked_paper,Methods pp. 16-17; Figure 4D,papers/18_Kaefer_2020.md
https://doi.org/10.1016/j.neuron.2020.01.015,Trajectory,checked_paper,Methods pp. 16-17; Figure 4D,papers/18_Kaefer_2020.md
https://doi.org/10.1016/j.neuron.2020.01.015,Decoding notes,reviewed_context,"Kaefer 2020 Methods, Decoding Windows / Trajectory Score, PDF p. 17; Results PDF p. 5. Kaefer 2020 Figure 4D, combined PDF p. 7, visually checked: proportion of trajectory replay events co-occurring with SWRs.",papers/18_Kaefer_2020.md
https://doi.org/10.1016/j.neuron.2020.01.015,Reconst. Error (cm),not_reported,Methods pp. 16-17; Figure 4D,papers/18_Kaefer_2020.md
https://doi.org/10.1016/j.neuron.2020.01.015,% Decoded,not_reported,"Kaefer 2020 Figure 4D, combined PDF p. 7, visually checked: proportion of trajectory replay events co-occurring with SWRs.",papers/18_Kaefer_2020.md
https://doi.org/10.1016/j.neuron.2020.01.015,Spike sorting,checked_paper,Methods pp. 16-17; Figure 4D,papers/18_Kaefer_2020.md
https://doi.org/10.1016/j.neuron.2020.01.015,Time bin step (ms),checked_paper,"Kaefer 2020 Methods, Decoding Windows / Trajectory Score, PDF p. 17; Results PDF p. 5.",papers/18_Kaefer_2020.md
https://doi.org/10.1016/j.neuron.2020.01.015,Shuffle Method,checked_paper,Methods pp. 16-17; Figure 4D,papers/18_Kaefer_2020.md
https://doi.org/10.1016/j.neuron.2020.01.015,Shuffles (#),checked_paper,Methods pp. 16-17; Figure 4D,papers/18_Kaefer_2020.md
https://doi.org/10.1016/j.neuron.2020.01.015,Sig. Thresh.,checked_paper,Methods pp. 16-17; Figure 4D,papers/18_Kaefer_2020.md
https://doi.org/10.1016/j.neuron.2020.01.015,% Decoded denom.,not_reported,"Kaefer 2020 Methods, Decoding Windows / Trajectory Score, PDF p. 17; Results PDF p. 5. Kaefer 2020 Figure 4D, combined PDF p. 7, visually checked: proportion of trajectory replay events co-occurring with SWRs.",papers/18_Kaefer_2020.md
https://doi.org/10.1016/j.neuron.2020.01.015,Reconst. Error bin (ms),not_reported,Methods pp. 16-17; Figure 4D,papers/18_Kaefer_2020.md
https://doi.org/10.1073/pnas.1912533117,First Author,checked_metadata,"Published SI Appendix pnas.1912533117.sapp.pdf, cover p. 1: title, authors and DOI match the published paper.",papers/19_Bhattarai_2020.md
https://doi.org/10.1073/pnas.1912533117,Last Author,checked_metadata,"Published SI Appendix pnas.1912533117.sapp.pdf, cover p. 1: title, authors and DOI match the published paper.",papers/19_Bhattarai_2020.md
https://doi.org/10.1073/pnas.1912533117,Year,checked_metadata,"Published main text: Bhattarai, Lee and Jung, PNAS 117:689-697 (2020); SI cover title/DOI matched.",papers/19_Bhattarai_2020.md
https://doi.org/10.1073/pnas.1912533117,DOI,checked_metadata,"Published SI Appendix pnas.1912533117.sapp.pdf, cover p. 1: title, authors and DOI match the published paper.",papers/19_Bhattarai_2020.md
https://doi.org/10.1073/pnas.1912533117,Journal,checked_metadata,"Published main text: Bhattarai, Lee and Jung, PNAS 117:689-697 (2020); SI cover title/DOI matched.",papers/19_Bhattarai_2020.md
https://doi.org/10.1073/pnas.1912533117,Species,checked_metadata,"Published SI Appendix pnas.1912533117.sapp.pdf, p. 2, Subjects: three male Sprague Dawley rats.",papers/19_Bhattarai_2020.md
https://doi.org/10.1073/pnas.1912533117,Detection,checked_paper,"Published SI Appendix pnas.1912533117.sapp.pdf, pp. 4-5, SWR events / Replay events: silence-bounded place-cell bursts with SWR overlap.",papers/19_Bhattarai_2020.md
https://doi.org/10.1073/pnas.1912533117,Detection Notes,reviewed_context,"Published SI Appendix pnas.1912533117.sapp.pdf, pp. 4-6: separate SWR detection/participation and replay candidate rules; template-speed exclusion is not a detection cutoff.",papers/19_Bhattarai_2020.md
https://doi.org/10.1073/pnas.1912533117,MUA Z-score Thresh. (STD),not_applicable,"Published SI Appendix pnas.1912533117.sapp.pdf, pp. 4-5: place-cell participation/silence rule; no population-rate z-score or smoothing criterion.",papers/19_Bhattarai_2020.md
https://doi.org/10.1073/pnas.1912533117,SWR Z-score Thresh. (STD),checked_paper,"Published SI Appendix pnas.1912533117.sapp.pdf, p. 4, SWR events: two tetrode channels, 100-250 Hz, 50 ms boxcar, peak >3 SD/bounds 1 SD, duration >20 ms, merge interval <=100 ms.",papers/19_Bhattarai_2020.md
https://doi.org/10.1073/pnas.1912533117,Animal Speed (cm/s),not_reported,"Published SI Appendix pnas.1912533117.sapp.pdf, pp. 4-6: no SWR/replay speed criterion stated; exclude speed <4 cm/s only when constructing spatial templates.",papers/19_Bhattarai_2020.md
https://doi.org/10.1073/pnas.1912533117,MUA smooth (ms),not_applicable,"Published SI Appendix pnas.1912533117.sapp.pdf, pp. 4-5: place-cell participation/silence rule; no population-rate z-score or smoothing criterion.",papers/19_Bhattarai_2020.md
https://doi.org/10.1073/pnas.1912533117,SWR smooth (ms),checked_paper,"Published SI Appendix pnas.1912533117.sapp.pdf, p. 4, SWR events: two tetrode channels, 100-250 Hz, 50 ms boxcar, peak >3 SD/bounds 1 SD, duration >20 ms, merge interval <=100 ms.",papers/19_Bhattarai_2020.md
https://doi.org/10.1073/pnas.1912533117,Min. Cells (#),checked_paper,"Published SI Appendix pnas.1912533117.sapp.pdf, pp. 4-5: SWRs require >=5 place cells from any block; replay candidates require >=5 from the given block.",papers/19_Bhattarai_2020.md
https://doi.org/10.1073/pnas.1912533117,SWR electrodes (#),checked_paper,"Published SI Appendix pnas.1912533117.sapp.pdf, p. 4, SWR events: two tetrode channels, 100-250 Hz, 50 ms boxcar, peak >3 SD/bounds 1 SD, duration >20 ms, merge interval <=100 ms.",papers/19_Bhattarai_2020.md
https://doi.org/10.1073/pnas.1912533117,SWR Low Band (Hz),checked_paper,"Published SI Appendix pnas.1912533117.sapp.pdf, p. 4, SWR events: two tetrode channels, 100-250 Hz, 50 ms boxcar, peak >3 SD/bounds 1 SD, duration >20 ms, merge interval <=100 ms.",papers/19_Bhattarai_2020.md
https://doi.org/10.1073/pnas.1912533117,SWR High Band (Hz),checked_paper,"Published SI Appendix pnas.1912533117.sapp.pdf, p. 4, SWR events: two tetrode channels, 100-250 Hz, 50 ms boxcar, peak >3 SD/bounds 1 SD, duration >20 ms, merge interval <=100 ms.",papers/19_Bhattarai_2020.md
https://doi.org/10.1073/pnas.1912533117,Min. Duration (ms),checked_paper,"Published SI Appendix pnas.1912533117.sapp.pdf, p. 4, SWR events: two tetrode channels, 100-250 Hz, 50 ms boxcar, peak >3 SD/bounds 1 SD, duration >20 ms, merge interval <=100 ms.",papers/19_Bhattarai_2020.md
https://doi.org/10.1073/pnas.1912533117,Max Duration (ms),not_reported,"Published SI Appendix pnas.1912533117.sapp.pdf, p. 4: no SWR maximum duration stated; 300 ms is the separate replay candidate search window.",papers/19_Bhattarai_2020.md
https://doi.org/10.1073/pnas.1912533117,Combine Events Thresh. (ms),checked_paper,"Published SI Appendix pnas.1912533117.sapp.pdf, p. 4, SWR events: two tetrode channels, 100-250 Hz, 50 ms boxcar, peak >3 SD/bounds 1 SD, duration >20 ms, merge interval <=100 ms.",papers/19_Bhattarai_2020.md
https://doi.org/10.1073/pnas.1912533117,Decoding,checked_paper,"Published SI Appendix pnas.1912533117.sapp.pdf, p. 5, Neural decoding of spatial position: Bayesian reconstruction.",papers/19_Bhattarai_2020.md
https://doi.org/10.1073/pnas.1912533117,Time bin (ms),checked_paper,"Published SI Appendix pnas.1912533117.sapp.pdf, p. 5, final paragraph: 20 ms replay windows; 50 ms earlier on the same page describes behavioral reconstruction.",papers/19_Bhattarai_2020.md
https://doi.org/10.1073/pnas.1912533117,Position bin (cm),checked_paper,"Published SI Appendix pnas.1912533117.sapp.pdf, pp. 3 and 5-6: 2 cm spatial bins and Gaussian sigma 6 cm.",papers/19_Bhattarai_2020.md
